,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
4166,0,0.382732901,0.436164413,0.431018791,0.591677597,0.591677597,0.998889013,0.797277128,0.809215707,0.303495522,0.781474115,4900000000.0,560000000.0,0.472591698,0.000282028,0.0,0.221819561,0.221819561,0.221819561,0.107213766,0.384346042,0.266890512,0.006269848,0.072606764,0.021870763,0.847352367,0.67849103,0.67849103,0.217154461,3570000000.0,0.000356398,0.262800817,0.444860475,0.007604344,0.004597704,0.630418076,0.012127596,0.168969374,0.831030626,0.0062586,0.376160579,0.00626889,0.008858925,0.072973381,0.40639021,0.388305847,0.002231848,0.002832416,0.000219161,0.002715827,0.106290323,0.14237328,0.358008638,0.006221093,0.789858267,0.520662369,0.674989252,0.154105555,0.005700156,0.004959463,0.164770038,0.371997868,0.277588424,0.005271439,0.930583115,0.735691229,0.336278973,0.001846569,0.914153153,0.001893872,0.037373318,4270000000.0,3520000000.0,0.593922872,3390000000.0,0.671578331,0.086693826,0.930583115,0.336278973,0.113656652,0.678420718,0.464646646,0.735444474,0.32225331,0.038119323,0,0.722406681,0.00801065,0.623704145,0.591678904,0.832126574,0.283574456,0.026737086,0.564886671,1,0.021116802
4172,0,0.461122215,0.459823375,0.514909792,0.595252166,0.595252166,0.998864517,0.796974577,0.808970285,0.303018167,0.781450536,0.000130901,0.0,0.460892613,0.000333033,0.0,0.153301589,0.153301589,0.153301589,0.193627683,0.315837872,0.040987946,0.076866705,0.109211418,0.02196909,0.847013471,0.685995175,0.685995175,0.217516471,5950000000.0,0.000334164,0.262955451,0.375228196,0.001549449,0.001372449,0.63010267,0.055548564,0.255373825,0.744626175,0.004932992,0.417334142,0.005587038,0.076856059,0.10911696,0.397322966,0.083958021,0.00249967,0.002530132,19100000.0,552000000.0,0.055967742,0.037894922,0.379808236,0.085628641,0.683751343,0.100046366,0.095847023,0.037734106,0.001688589,0.001886479,0.10589588,0.340051406,0.27697486,0.0,0.390439563,0.712517912,0.345899846,0.141418411,0.916132015,0.002013113,0.037436037,3480000000.0,4250000000.0,0.593833302,475000000.0,0.671575079,0.783357733,0.390439563,0.345899846,0.206295343,0.64578822,0.459563251,0.55972616,0.31644317,0.163648171,0,0.748419444,0.198722524,0.621788192,0.595248264,0.82454068,0.315064121,0.026669601,0.564503454,1,0.012628783
4177,0,0.52454541,0.57468382,0.57235398,0.610775595,0.610775595,0.999067534,0.797499026,0.809393426,0.303509782,0.781658957,0.000176808,0.0,0.468325743,0.000643064,0.229274218,0.178753529,0.178753529,0.178753529,0.230311052,0.327297163,0.037796633,0.113997231,0.18611132,0.022115585,0.848081919,0.689749657,0.689749657,0.217637154,6090000000.0,0.000465674,0.264271006,0.384989382,0.009104496,0.007539112,0.631413268,0.008252857,0.140429906,0.859570094,0.005032992,0.375209972,0.005365848,0.114009803,0.18515949,0.40296052,0.151424288,0.000744626,0.008503226,0.000171775,0.00013617,0.041935484,0.013856616,0.396870265,0.013015901,0.788888355,0.345514848,0.409638107,0.03958322,0.007467745,0.002480682,0.084380037,0.352578786,0.277255591,0.004581197,0.565680055,0.734930081,0.330415712,0.009420305,0.938656298,0.002338785,0.034363341,9790000000.0,8630000000.0,0.593940661,279000000.0,0.671570135,0.582047005,0.565680055,0.330415712,0.117883248,0.638955953,0.458554554,0.618890035,0.313861623,0.031992252,0,0.817844636,0.000884316,0.623814022,0.610773793,0.841969762,0.280764499,0.027012399,0.566030701,1,0.026144872
4182,0,0.509871789,0.572666812,0.556507308,0.612995287,0.612995287,0.999032985,0.797499717,0.809396291,0.303583259,0.781654887,0.000247,0.0,0.465317934,0.000486049,0.208421905,0.179217058,0.179217058,0.179217058,0.226718351,0.321426045,0.030567025,0.105528866,0.182571364,0.02205942,0.847982597,0.689435901,0.689435901,0.217590265,7060000000.0,0.00044883,0.263999814,0.378795499,0.005943819,0.006096793,0.630779373,0.004628895,0.099343955,0.900656045,0.005236328,0.371235319,0.005838696,0.105093882,0.181615263,0.395775586,0.16191904,0.002333296,0.002711161,19100000.0,0.00022241,0.034516129,0.004720709,0.393071165,0.002737134,0.750540633,0.255905145,0.245163791,0.018574267,0.00608256,0.001277102,0.076868235,0.349254707,0.27697486,0.0,0.724372697,0.731916607,0.329236565,0.000176294,0.938993498,0.002309059,0.04934994,5250000000.0,6120000000.0,0.593914549,1290000000.0,0.671572701,0.36323991,0.724372697,0.329236565,0.110995663,0.64368011,0.459464441,0.59262067,0.314671826,0.048330352,0,0.81880636,0.001899747,0.623739601,0.612996587,0.841637491,0.278136379,0.02683365,0.56535318,1,0.038249268
4185,0,0.496904402,0.557021369,0.540981851,0.599778031,0.59975641,0.99898746,0.797410349,0.809326375,0.303522351,0.781585553,8010000000.0,1190000000.0,0.464720733,0.000347035,0.316023889,0.175298133,0.175298133,0.175298133,0.22293656,0.32853505,0.090551598,0.106587411,0.179935226,0.022142687,0.848017371,0.689490579,0.689490579,0.217603545,8540000000.0,0.000662314,0.264077519,0.393614247,0.009601842,0.005952685,0.631884152,0.013068695,0.174411222,0.825588778,0.008100974,0.379195809,0.005365848,0.106290814,0.178636604,0.414680416,0.346326837,0.001132156,0.005581149,0.000143496,0.007338028,0.115,0.078266234,0.398950725,0.002466663,0.836262957,0.612500455,0.8395551,0.04518429,0.006782956,0.001467386,0.163277446,0.349616828,0.277379081,0.007631766,0.893514145,0.740504971,0.336628653,0.002055533,0.934868814,0.002282075,0.032700274,9920000000.0,7420000000.0,0.593943565,1580000.0,0.67156576,0.039252704,0.893514145,0.336628653,0.11486188,0.618790917,0.455731736,0.614990404,0.309108191,0.030370877,0,0.805926869,0.001976501,0.623801406,0.599776983,0.841161643,0.284256637,0.027165292,0.566475901,1,0.020341307
4193,0,0.491785697,0.555931095,0.543498046,0.600513124,0.600513124,0.9989885,0.797395132,0.809318433,0.303493589,0.781576992,9120000000.0,0.0,0.462925778,0.000741074,0.181698552,0.187307741,0.187307741,0.187307741,0.225205635,0.329030204,0.1910855,0.120022799,0.181968818,0.022210861,0.848376818,0.689689698,0.689689698,0.217626794,0.000101136,0.000805253,0.264196408,0.391658284,0.008424935,0.003791078,0.632356406,0.019515954,0.202073949,0.797926051,0.006627397,0.380486397,0.008693453,0.120027033,0.179375613,0.417449623,0.484257871,0.002885171,0.00219113,0.000141394,0.005125272,0.205483871,0.022305128,0.393998327,0.00069068,0.822995634,0.586622052,0.9219177,0.126313842,0.005181667,0.003294169,0.203440999,0.345114321,0.277655715,0.008726748,0.964815757,0.741274563,0.342960391,0.000753089,0.934749011,0.002254229,0.05509785,7990000000.0,5120000000.0,0.593933113,3350000000.0,0.67157933,0.050897812,0.964815757,0.342960391,0.112968775,0.677208498,0.463631154,0.593574744,0.324556156,0.03450764,0,0.803782033,0.001702807,0.623672953,0.600508538,0.841175074,0.288932407,0.027475234,0.567138456,1,0.017024341
4208,0,0.496368157,0.549062364,0.545532416,0.61242595,0.612397123,0.99903391,0.797430962,0.809338613,0.303461201,0.781597904,0.000236477,79800000.0,0.467585952,0.000382038,0.341937443,0.186844212,0.186844212,0.186844212,0.220100217,0.324396972,0.038053753,0.108215943,0.176922498,0.02213341,0.848123246,0.689362526,0.689362526,0.217588765,7690000000.0,0.000446134,0.264046437,0.381254424,0.012313846,0.005557171,0.631979356,0.008206349,0.140006651,0.859993349,0.005663997,0.377393012,0.007458321,0.108187992,0.175944499,0.399780017,0.145427286,0.001726639,0.00366327,0.000102033,0.000338154,0.036774194,0.007960871,0.393873951,0.003552268,0.803408187,0.262620872,0.375465053,0.035977881,0.008366018,0.003293888,0.057609156,0.347963497,0.277295855,0.010543475,0.383190499,0.736059517,0.329065961,0.023369289,0.940692863,0.002256828,0.044735553,0.000103307,7410000000.0,0.59395563,2890000000.0,0.671575982,0.242290899,0.383190499,0.329065961,0.126718359,0.648863092,0.460352709,0.597778021,0.315615763,0.02377858,0,0.802988533,0.003887313,0.623805107,0.612426531,0.840659115,0.280730773,0.027189898,0.566538812,1,0.026233588
4209,0,0.393652806,0.440416485,0.434498635,0.591274017,0.591274017,0.998833551,0.797126613,0.809068323,0.303348811,0.781307377,9810000000.0,153000000.0,0.467440007,0.00040304,0.0,0.157810459,0.157810459,0.157810459,0.188144086,0.323123718,0.02292905,0.081589447,0.148753483,0.021901421,0.847581352,0.688111137,0.688007408,0.217433824,3950000000.0,0.00038844,0.262501651,0.38809098,0.008481097,0.006846649,0.63041157,0.006343301,0.121141579,0.878858421,0.006328733,0.374572507,0.005365848,0.081603075,0.14801297,0.401335436,0.140929535,0.000606657,0.010422813,0.000135662,0.000590825,0.036612903,0.167660062,0.320978721,0.028720832,0.787420144,0.40986941,0.458866925,0.095334966,0.007371165,0.004989144,0.101141964,0.355031434,0.277220618,0.003221026,0.787711666,0.734498026,0.330700273,0.005759292,0.909182647,0.001952279,0.041490693,9770000000.0,9160000000.0,0.593936953,599000000.0,0.671582279,0.1189671,0.787711666,0.330700273,0.115165987,0.663481327,0.463570025,0.621333938,0.317813361,0.03428517,0,0.728495275,0.00218795,0.623884518,0.591272523,0.834745318,0.279379457,0.026731837,0.564858727,1,0.030836159
4210,0,0.584799883,0.607283035,0.625997109,0.618681445,0.619272402,0.999234615,0.797718157,0.809549923,0.303543137,0.781826677,0.000145933,0.000111719,0.472410525,0.000120012,0.238991801,0.298554633,0.298554633,0.298554633,0.292426964,0.364787437,0.066745315,0.180441332,0.252240717,0.022083078,0.84802557,0.689380905,0.689380905,0.217590876,7840000000.0,0.000515333,0.263943088,0.385464401,0.006372523,0.004615172,0.630644443,0.004934388,0.103606736,0.896393264,0.005038554,0.372179215,0.005970922,0.180402886,0.250312948,0.398806039,0.112443778,0.000842016,0.007518669,0.00010681,0.000104397,0.028387097,0.011538857,0.402467154,0.015845722,0.75650272,0.255465397,0.330838536,0.073914284,0.004810062,0.004053665,0.096491107,0.369698566,0.278928474,0.004389915,0.875579682,0.732296257,0.330101406,0.0,0.955043159,0.002636831,0.017324549,0.000121291,9670000000.0,0.593920618,7740000000.0,0.671570518,0.571986908,0.875579682,0.330101406,0.110933234,0.640731615,0.458740538,0.663197444,0.314250378,0.045208501,0,0.837224712,0.009864679,0.609424043,0.618676476,0.842987874,0.27835779,0.026798801,0.565194584,1,0.036561963
4214,0,0.51313801,0.562963367,0.561272017,0.60836132,0.60840456,0.999005369,0.797465686,0.809388479,0.303581567,0.78163215,0.000200976,5600000000.0,0.464245993,0.000567057,0.0,0.177025831,0.177025831,0.177025831,0.223882008,0.324043291,0.03132326,0.101701816,0.179558635,0.022070988,0.847983349,0.689387744,0.689387744,0.217589671,7190000000.0,0.000458662,0.263967177,0.380341642,0.005037738,0.002955132,0.631464637,0.011608714,0.165764731,0.834235269,0.005007964,0.376321623,0.005860632,0.101714788,0.178629063,0.400744618,0.115442279,0.001036795,0.006100326,0.000165278,0.000123309,0.036774194,0.006991466,0.392969404,0.007513635,0.735178023,0.248973154,0.324418102,0.033914249,0.003792144,0.001516831,0.118426355,0.346513327,0.276203326,0.003571725,0.677838304,0.730481324,0.333264872,0.00482517,0.936689971,0.002313626,0.030297847,0.000109992,8730000000.0,0.593900022,3320000000.0,0.671567969,0.478551499,0.677838304,0.333264872,0.114307783,0.637211842,0.458392708,0.595948781,0.313358007,0.056584778,0,0.810790593,0.000971413,0.623470631,0.608359878,0.841598974,0.283197967,0.027103385,0.56630762,1,0.021597993
4217,0,0.489396968,0.554513737,0.538519193,0.59993658,0.599799651,0.998992775,0.797405923,0.809327416,0.303503257,0.781586676,755000000.0,0.0,0.460859062,0.000380038,0.155278874,0.17748936,0.17748936,0.17748936,0.226151083,0.314918299,0.118350802,0.113020112,0.180989681,0.022121526,0.848034605,0.689365584,0.689365584,0.21758921,7120000000.0,0.000468519,0.263974171,0.371027533,0.007959414,0.005258975,0.631732442,0.019680099,0.202618133,0.797381867,0.005661633,0.384363753,0.00608365,0.112967577,0.180009049,0.417781874,0.311844078,0.001030708,0.006132774,0.00018515,0.001368504,0.115322581,0.059107266,0.398283621,0.005836371,0.804276133,0.625998946,0.795539372,0.117834528,0.006081919,0.003367277,0.185621965,0.339260252,0.277474121,0.005202452,0.876714382,0.738898031,0.341580135,0.003040991,0.935162608,0.002282436,0.032959208,9710000000.0,791000000.0,0.593933379,4280000000.0,0.671576478,0.118731475,0.876714382,0.341580135,0.118075188,0.657835577,0.461163967,0.55555032,0.318935229,0.036468276,0,0.806075609,0.001262637,0.62374017,0.599931925,0.841515562,0.2890517,0.027178991,0.56651119,1,0.016967952
4222,0,0.518402964,0.578772351,0.562128594,0.599158247,0.599165454,0.999015191,0.797446456,0.809354497,0.303527426,0.78161601,4290000000.0,441000000.0,0.471962625,0.000143014,0.239902824,0.212127597,0.212127597,0.212127597,0.247801834,0.363408078,0.145045903,0.132155362,0.205468103,0.022084405,0.848016959,0.689347493,0.689347493,0.217588434,915000000.0,0.000483791,0.26379234,0.41422637,0.012019307,0.009628977,0.630826633,0.011980777,0.168092632,0.831907368,0.010517651,0.378462165,0.005365848,0.131385673,0.203038987,0.406565714,0.343328336,0.001266067,0.00499366,0.000248395,0.00555345,0.089354839,0.143965454,0.418149748,0.003401475,0.863105323,0.697798329,0.82617167,0.257427629,0.00982551,0.010567165,0.129075583,0.363964802,0.277166916,0.006017079,0.729870367,0.742643396,0.334038974,0.005668453,0.938630443,0.002459224,0.017507131,0.000100952,8880000000.0,0.593953869,9300000000.0,0.671602472,0.028523463,0.729870367,0.334038974,0.121076161,0.750932438,0.475707217,0.691004561,0.337797376,0.024353984,0,0.819450619,0.005034124,0.624249038,0.59916009,0.842552269,0.283467642,0.026844112,0.565398848,1,0.021249131
4226,0,0.505679325,0.567324466,0.550190053,0.597406996,0.597406996,0.998993468,0.797411595,0.809329369,0.303512199,0.781588782,3650000000.0,0.0,0.451003582,0.000522052,0.246077538,0.216046521,0.216046521,0.216046521,0.240521887,0.227735729,0.239121557,0.131829656,0.201928146,0.02213951,0.848059815,0.689452694,0.689452694,0.217599683,0.000105667,0.000726996,0.264100831,0.291773779,0.008583437,0.004584603,0.631354365,0.015669484,0.187290262,0.812709738,0.00650529,0.381658439,0.0061391,0.131825362,0.196297413,0.419082745,0.485757121,0.001377659,0.004592323,0.000224129,0.00611931,0.17016129,0.15888254,0.409341715,0.006327904,0.82020891,0.601021653,0.847969625,0.015827505,0.005892963,0.000456617,0.183859023,0.311352275,0.277510301,0.007300323,0.93900689,0.739711245,0.339317231,0.001379335,0.937507004,0.002354465,0.020496628,735000000.0,5360000000.0,0.593932636,426000000.0,0.671567532,0.064613622,0.93900689,0.339317231,0.113905966,0.620009512,0.456136764,0.388027,0.308779804,0.033886396,0,0.810889858,0.001866521,0.623709386,0.597407745,0.841914917,0.28614319,0.026998148,0.565983714,1,0.018677323
4228,0,0.556915127,0.619930222,0.615022217,0.607885671,0.607892878,0.999040034,0.797894679,0.809799902,0.304258807,0.782094888,0.000158191,9070000000.0,0.468961526,0.000183018,0.0,0.210399899,0.210399899,0.210399899,0.250449088,0.32464455,0.015260826,0.100806123,0.198237554,0.02208292,0.848036864,0.689422224,0.689422224,0.217596172,8140000000.0,0.000477302,0.264083735,0.374883574,0.005888281,0.003961387,0.630635197,0.002387401,0.061069625,0.938930375,0.005919279,0.370957965,0.008965828,0.100827267,0.19726265,0.39614267,0.064467766,0.000862305,0.007329955,0.000124197,0.000175507,0.017419355,0.009203472,0.394371452,0.007281817,0.750090545,0.117351021,0.165172426,0.011701458,0.004130621,0.001167764,0.052811084,0.35874177,0.257127562,0.004894036,0.792022382,0.73189224,0.327938083,0.0,0.95115308,0.002999066,0.010547646,0.000107384,7930000000.0,0.593913841,2160000000.0,0.671573152,0.186992084,0.792022382,0.327938083,0.110933234,0.643527806,0.459514412,0.601793706,0.314636801,0.048767035,0,0.843461757,0.004502117,0.623369657,0.607881997,0.842823988,0.276510255,0.026798421,0.565192797,1,0.063159465
4229,0,0.544093989,0.609954208,0.583435944,0.601752692,0.601752692,0.999007218,0.797575943,0.809450192,0.303770334,0.781696852,924000000.0,1320000000.0,0.465864808,0.000709071,0.224719101,0.244363912,0.244363912,0.244363912,0.251772714,0.327297163,0.063251509,0.108948783,0.218950064,0.022074465,0.847991384,0.689403209,0.689403209,0.217591284,0.000107051,0.000715317,0.263925993,0.383331471,0.009349737,0.005665095,0.630876974,0.00390392,0.088399794,0.911600206,0.005631127,0.37133709,0.005398143,0.108928949,0.213618882,0.398213881,0.185907046,0.002974445,0.002126233,0.000119612,0.000387327,0.041129032,0.00742623,0.393082472,0.002673047,0.785224982,0.218335223,0.351974616,0.002635372,0.005648517,0.000196677,0.070781114,0.350745424,0.277538457,0.009908454,0.746538831,0.733963928,0.328846651,0.001540084,0.952201477,0.002574129,0.017970906,8240000000.0,5180000000.0,0.59393818,186000000.0,0.671572249,0.222893149,0.746538831,0.328846651,0.111669036,0.642840727,0.459249474,0.594006028,0.314554429,0.031172561,0,0.832165633,0.003381724,0.623709683,0.601749551,0.842438771,0.277610583,0.026858629,0.56546081,1,0.043278299
4232,0,0.521327938,0.559092891,0.567535735,0.60606956,0.60609118,0.999004907,0.797477583,0.809390171,0.303603562,0.781654326,0.000164319,6670000000.0,0.465967137,0.000219022,0.093531734,0.187181324,0.187181324,0.187181324,0.224165642,0.323406663,0.024260024,0.100236137,0.178428862,0.022156578,0.848190689,0.690660859,0.690660859,0.217734548,8190000000.0,0.000469043,0.26452044,0.381552476,0.006785626,0.005147307,0.630747866,0.004648045,0.099585815,0.900414185,0.005258798,0.371115654,0.005365848,0.100192161,0.177482844,0.398158953,0.11844078,0.001209256,0.005231046,0.000197952,0.000161891,0.027258065,0.00759661,0.393048552,0.006552484,0.760659214,0.251770351,0.303883453,0.050094371,0.005495172,0.003170252,0.083554661,0.351515737,0.277817799,0.003688023,0.786373919,0.732547718,0.329506814,0.005087449,0.94132567,0.002352959,0.020426177,0.000105755,9130000000.0,0.593924445,5050000000.0,0.671582748,0.372991628,0.786373919,0.329506814,0.113157205,0.65633387,0.4626569,0.600084727,0.316453858,0.042555989,0,0.810658441,0.001715498,0.623653286,0.606066672,0.841069537,0.278149768,0.026830303,0.565338386,1,0.038141118
4239,0,0.489640716,0.538922809,0.542480861,0.59838712,0.59838712,0.998977292,0.797392642,0.809314527,0.303512683,0.781572782,683000000.0,0.0,0.454675692,0.000380038,0.347606033,0.17462391,0.17462391,0.17462391,0.215940248,0.307561717,0.039293979,0.098281899,0.17172554,0.022116359,0.848247991,0.6897994,0.6897994,0.21763941,5630000000.0,0.000448281,0.264238369,0.361080064,0.010795598,0.004413047,0.632876604,0.005944792,0.116516008,0.883483992,0.005331295,0.375012022,0.005365848,0.098246128,0.17073373,0.406337961,0.190404798,0.001262009,0.005007322,739000000.0,0.000331346,0.045,0.014867147,0.392754574,0.005488895,0.828203433,0.293024993,0.641352225,0.047452913,0.004760968,0.002254565,0.111453661,0.32242406,0.277611359,0.015929829,0.903234868,0.737213041,0.331033157,0.001809257,0.929760728,0.002254398,0.017925125,0.000120398,5330000000.0,0.593955266,2570000000.0,0.671573402,0.297019087,0.903234868,0.331033157,0.112736492,0.645565817,0.459846645,0.495274816,0.314972165,0.02707247,0,0.798510991,0.000552532,0.623267648,0.598384577,0.840236399,0.279090617,0.027701288,0.567490002,1,0.032185887
4241,0,0.508945547,0.567160925,0.554954762,0.596520561,0.596289944,0.998984224,0.797407168,0.809327416,0.303523559,0.781586536,2780000000.0,543000000.0,0.46393565,0.000413041,0.191821035,0.177826472,0.177826472,0.177826472,0.226245627,0.323406663,0.120180891,0.108460223,0.182420728,0.022511341,0.8482025,0.689853674,0.689853674,0.217643734,8160000000.0,0.000516705,0.265471556,0.38736448,0.010072979,0.00768509,0.630999575,0.00739383,0.132297367,0.867702633,0.008652835,0.372941937,0.005383519,0.108424121,0.180732976,0.406376813,0.575712144,0.002114169,0.002990389,0.000391891,0.007444694,0.124677419,0.05423674,0.396203161,0.001027801,0.832907011,0.626525839,0.748131588,0.166408862,0.008178725,0.00634635,0.138967697,0.348284972,0.277221015,0.005244203,0.997001968,0.738069807,0.332809158,0.0,0.937157535,0.002384851,0.019672285,4510000000.0,4100000000.0,0.593930988,3440000000.0,0.671579448,0.03996955,0.997001968,0.332809158,0.110933234,0.687649936,0.467858794,0.597385154,0.322107864,0.028979441,0,0.813789372,0.002286648,0.624052638,0.596517336,0.84153528,0.280141475,0.026896959,0.565616971,1,0.02796062
4243,0,0.461122215,0.516354121,0.508110713,0.598898802,0.598898802,0.998928762,0.797342839,0.809268697,0.303526943,0.781523378,0.000125119,5770000000.0,0.464975718,0.000158016,0.0,0.166238254,0.166238254,0.166238254,0.205256689,0.326094645,0.050440885,0.087696442,0.163214582,0.022163357,0.848086754,0.689585767,0.689585767,0.217610003,7680000000.0,0.000430688,0.26444662,0.38548303,0.007148808,0.007106166,0.629509527,0.02237664,0.210750673,0.789249327,0.005112302,0.388885285,0.005365848,0.087718013,0.16218988,0.404304262,0.15892054,0.00108549,0.005827929,0.001045169,0.000164917,0.062580645,0.044833512,0.387191606,0.035710514,0.768412541,0.40658033,0.396013544,0.146384117,0.007166778,0.007512132,0.103151557,0.345720956,0.277024524,0.000310077,0.46213413,0.734459679,0.3355477,0.029484278,0.922027414,0.002163135,0.023658503,9830000000.0,0.000107112,0.593927169,0.000106861,0.671584248,0.476095042,0.46213413,0.3355477,0.148949615,0.664109598,0.461857897,0.598897567,0.321352696,0.040469695,0,0.786689378,0.000961757,0.623836727,0.598898074,0.838566894,0.291007475,0.026559527,0.563743896,1,0.016160984
